log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
,,16.18338966369629,,,,,107,2149,,,,,,,-10.059929847717285,6.123459339141846,-16.18338966369629,-16.18338966369629,6.709014892578125
-5.606074333190918,5.5767059326171875,9.51842212677002,-9.51842212677002,6.17901086807251,9.51842212677002,-9.51842212677002,107,2159,,,,,,,,,,,
-5.606074333190918,5.121421813964844,10.504544258117676,-10.504544258117676,5.592918872833252,10.504545211791992,-10.504545211791992,108,2179,,,,,,,,,,,
,,15.793889999389648,,,,,109,2199,,,,,,,-10.060404777526855,5.733484268188477,-15.793889999389648,-15.793889999389648,11.444968223571777
-5.606074333190918,4.792213439941406,10.624605178833008,-10.624605178833008,5.417526721954346,10.624605178833008,-10.624605178833008,109,2199,,,,,,,,,,,
-5.606074333190918,4.875850677490234,10.065320014953613,-10.065320014953613,5.345242023468018,10.06532096862793,-10.06532096862793,110,2219,,,,,,,,,,,
-5.606074333190918,4.7925944328308105,9.94456672668457,-9.94456672668457,5.390827655792236,9.944567680358887,-9.944567680358887,111,2239,39.95560073852539,0.029411673545837402,-5.202920913696289,-0.4083472788333893,39.95560073852539,0.029411673545837402,,,,,
,,15.830737113952637,,,,,112,2249,,,,,,,-9.769723892211914,6.0610127449035645,-15.830737113952637,-15.830737113952637,6.555346965789795
-5.606074333190918,4.597187042236328,9.828286170959473,-9.828286170959473,5.1328043937683105,9.828286170959473,-9.828286170959473,112,2259,,,,,,,,,,,
-5.606074333190918,4.541683197021484,10.140558242797852,-10.140558242797852,5.06033182144165,10.140558242797852,-10.140558242797852,113,2279,,,,,,,,,,,
,,15.716017723083496,,,,,114,2299,,,,,,,-9.399137496948242,6.316880226135254,-15.716017723083496,-15.716017723083496,8.89073371887207
-5.606074333190918,5.235004425048828,10.317874908447266,-10.317874908447266,5.655789852142334,10.317874908447266,-10.317874908447266,114,2299,,,,,,,,,,,
-5.606074333190918,4.936790466308594,9.99223804473877,-9.99223804473877,5.577808856964111,9.992239952087402,-9.992239952087402,115,2319,,,,,,,,,,,
-5.606074333190918,4.607295989990234,9.99833869934082,-9.99833869934082,5.130031108856201,9.99833869934082,-9.99833869934082,116,2339,,,,,,,,,,,
,,16.142364501953125,,,,,117,2349,,,,,,,-9.790178298950195,6.352187156677246,-16.142364501953125,-16.142364501953125,6.0384626388549805
-5.606074333190918,5.074024200439453,10.354909896850586,-10.354909896850586,5.569177150726318,10.354909896850586,-10.354909896850586,117,2359,,,,,,,,,,,
-5.606074333190918,4.656505584716797,10.126093864440918,-10.126093864440918,5.15347957611084,10.126094818115234,-10.126094818115234,118,2379,,,,,,,,,,,
,,16.280868530273438,,,,,119,2399,,,,,,,-10.413570404052734,5.867297649383545,-16.280868530273438,-16.280868530273438,8.809215545654297
-5.606074333190918,4.762840270996094,10.111623764038086,-10.111623764038086,5.27556848526001,10.111621856689453,-10.111621856689453,119,2399,,,,,,,,,,,
-5.606074333190918,4.963207244873047,10.095797538757324,-10.095797538757324,5.4464850425720215,10.09579849243164,-10.09579849243164,120,2419,,,,,,,,,,,
-5.606074333190918,4.668713092803955,9.547666549682617,-9.547666549682617,5.198083877563477,9.547667503356934,-9.547667503356934,121,2439,141.6071319580078,0.030877232551574707,-5.210585117340088,-0.4006834924221039,141.6071319580078,0.030877232551574707,,,,,
,,16.063257217407227,,,,,122,2449,,,,,,,-10.10813045501709,5.955126762390137,-16.063257217407227,-16.063257217407227,6.6112260818481445
-5.606074333190918,5.686283588409424,9.75825023651123,-9.75825023651123,6.490642547607422,9.75825023651123,-9.75825023651123,122,2459,,,,,,,,,,,
-5.606074333190918,5.220032215118408,9.948482513427734,-9.948482513427734,5.855454921722412,9.94848346710205,-9.94848346710205,123,2479,,,,,,,,,,,
,,16.48113441467285,,,,,124,2499,,,,,,,-10.345096588134766,6.1360368728637695,-16.48113441467285,-16.48113441467285,11.490548133850098
-5.606074333190918,4.638195037841797,10.88379192352295,-10.88379192352295,5.188962459564209,10.88379192352295,-10.88379192352295,124,2499,,,,,,,,,,,
